customer_id,decision_date,tenure_months,age,spend_90d,transactions_90d,recency_days,digital_sessions_30d,merchant_diversity_90d,contacts_30d,complaints_180d,marketing_consent,lifecycle_segment,treatment,treatment_probability,treatment_name,converted_90d,future_spend_90d,gross_margin_90d,optout_90d,complaint_90d
48600,2026-02-01,94,29,1328.7,15,5,7,8,0,0,1,ativo,2,0.25,double_points,0,704.84,12.69,0,0
20233,2025-12-01,49,51,2461.34,10,1,2,9,0,0,1,ativo,2,0.25,double_points,0,1071.78,19.29,0,0
32094,2025-09-01,44,46,66.53,11,140,4,13,1,0,1,inativo,2,0.25,double_points,0,237.72,4.28,0,0
48047,2025-10-01,62,27,1630.26,9,17,6,14,4,0,1,ativo,0,0.25,no_contact,0,885.43,15.94,0,0
33896,2025-07-01,106,35,1205.28,10,24,5,13,2,1,1,ativo,2,0.25,double_points,0,660.79,11.89,0,0
56013,2025-06-01,109,44,1175.84,14,2,8,14,2,0,1,ativo,1,0.25,cashback,0,818.73,14.74,0,0
47284,2026-06-01,59,38,794.41,16,30,7,11,0,1,1,ativo,0,0.25,no_contact,0,585.77,10.54,0,0
45189,2025-12-01,9,49,425.41,9,14,1,12,0,0,1,ocasional,2,0.25,double_points,0,561.41,10.11,0,0
5377,2025-04-01,45,37,112.32,14,18,5,6,1,0,1,ocasional,2,0.25,double_points,0,429.78,7.74,0,0
64799,2026-04-01,27,33,679.28,10,19,7,1,1,0,1,ocasional,2,0.25,double_points,0,518.05,9.32,0,0
67533,2026-06-01,87,40,904.32,12,28,4,1,1,1,1,ativo,3,0.25,installment,0,473.8,8.53,0,0
3770,2025-07-01,33,66,444.19,17,32,4,3,2,0,0,em_risco,0,0.25,no_contact,0,461.2,8.3,0,0
40621,2026-04-01,85,49,886.62,11,25,6,13,4,0,1,ativo,0,0.25,no_contact,0,412.87,7.43,0,0
588,2025-02-01,78,34,1092.05,16,1,12,8,1,0,1,ativo,0,0.25,no_contact,0,750.35,13.51,0,0
71974,2025-08-01,85,35,783.69,5,12,5,15,2,1,1,ativo,3,0.25,installment,1,591.02,10.64,0,0
6013,2025-12-01,104,47,1480.41,13,13,4,8,1,0,0,ativo,1,0.25,cashback,0,882.06,15.88,0,0
64163,2025-12-01,118,33,706.66,10,13,11,5,0,0,1,ativo,3,0.25,installment,0,292.03,5.26,0,0
9498,2026-04-01,7,18,1893.91,17,4,6,14,2,0,1,ativo,1,0.25,cashback,0,1089.14,19.6,0,0
18639,2025-03-01,117,46,568.37,8,1,6,13,2,1,1,ocasional,0,0.25,no_contact,0,329.4,5.93,0,0
41228,2025-06-01,90,51,287.18,10,12,2,7,1,1,1,ocasional,1,0.25,cashback,0,484.63,8.72,0,0
12695,2025-08-01,27,25,1497.98,16,14,5,3,2,0,0,ativo,3,0.25,installment,0,1060.04,19.08,0,0
35068,2025-05-01,28,30,1650.27,9,5,6,2,1,0,1,ativo,1,0.25,cashback,1,1281.08,23.06,0,0
58088,2025-08-01,92,46,537.2,4,35,6,1,0,0,1,em_risco,0,0.25,no_contact,0,343.32,6.18,0,0
64528,2025-12-01,28,34,3938.78,9,42,2,7,1,0,0,em_risco,2,0.25,double_points,0,2032.96,36.59,0,0
13228,2025-03-01,96,28,268.59,12,13,7,10,1,1,1,ocasional,3,0.25,installment,0,584.0,10.51,0,0
68196,2026-05-01,48,47,1790.54,7,46,3,5,1,0,1,em_risco,0,0.25,no_contact,0,873.39,15.72,0,0
76521,2025-12-01,47,30,1668.69,9,3,4,8,1,0,1,ativo,2,0.25,double_points,0,1005.6,18.1,0,0
43185,2026-06-01,22,43,826.36,7,20,4,11,3,0,1,ativo,0,0.25,no_contact,0,445.43,8.02,0,0
56579,2025-01-01,17,43,659.38,7,18,6,9,2,0,1,ocasional,3,0.25,installment,0,176.12,3.17,0,0
40695,2025-03-01,50,45,434.15,14,54,5,10,1,0,1,em_risco,3,0.25,installment,0,281.89,5.07,0,0
8384,2026-02-01,25,40,409.27,12,41,4,14,1,0,1,em_risco,3,0.25,installment,0,272.07,4.9,0,0
44022,2025-08-01,112,27,836.31,11,24,8,6,1,0,1,ativo,0,0.25,no_contact,1,729.83,13.14,0,0
28611,2025-10-01,58,57,611.16,16,7,5,12,2,0,1,ocasional,2,0.25,double_points,0,479.39,8.63,0,0
51072,2025-07-01,26,34,1275.44,10,1,6,12,2,0,1,ativo,3,0.25,installment,0,910.41,16.39,0,0
433,2026-03-01,42,63,50.55,16,21,6,6,1,0,1,ocasional,3,0.25,installment,0,314.15,5.65,0,0
75173,2025-09-01,20,43,1582.41,3,26,9,10,1,0,1,ativo,3,0.25,installment,0,602.47,10.84,0,0
60252,2025-04-01,60,42,348.05,11,71,2,12,1,0,0,em_risco,0,0.25,no_contact,0,192.57,3.47,0,0
6294,2026-02-01,3,18,1058.21,13,23,10,10,1,1,1,novo,0,0.25,no_contact,0,575.63,10.36,0,0
53923,2025-10-01,31,32,1354.33,10,35,3,2,4,0,1,em_risco,2,0.25,double_points,0,700.38,12.61,0,0
47243,2025-02-01,108,36,173.09,19,38,9,7,2,0,1,em_risco,2,0.25,double_points,0,658.53,11.85,0,0
78034,2025-09-01,94,44,576.98,9,42,2,14,2,0,1,em_risco,2,0.25,double_points,0,386.01,6.95,0,0
68358,2026-05-01,98,58,1022.21,15,9,6,15,3,0,1,ativo,3,0.25,installment,0,631.21,11.36,0,0
40020,2025-02-01,89,61,355.53,8,18,10,8,0,0,0,ocasional,3,0.25,installment,0,546.28,9.83,0,0
49637,2025-06-01,24,47,517.13,6,1,3,11,1,0,1,ocasional,0,0.25,no_contact,0,214.23,3.86,0,0
78603,2025-06-01,63,37,2704.62,7,83,4,1,2,0,1,em_risco,3,0.25,installment,0,1476.49,26.58,0,0
13304,2026-06-01,2,34,277.84,15,5,8,9,0,0,1,novo,0,0.25,no_contact,0,325.86,5.87,0,0
51068,2026-01-01,28,34,399.47,6,2,4,15,1,0,0,ocasional,1,0.25,cashback,0,213.02,3.83,0,0
24017,2025-02-01,115,51,1407.37,9,12,3,9,1,0,1,ativo,1,0.25,cashback,0,843.23,15.18,0,0
59417,2025-02-01,47,32,1244.53,10,18,8,8,1,0,1,ativo,0,0.25,no_contact,0,652.64,11.75,0,0
20682,2026-02-01,114,44,2232.45,14,41,7,1,1,0,0,em_risco,3,0.25,installment,0,1280.95,23.06,0,0
71686,2026-04-01,64,19,1289.42,12,8,5,12,2,0,0,ativo,0,0.25,no_contact,0,837.59,15.08,0,0
6562,2025-12-01,94,36,1175.84,14,7,4,5,1,0,1,ativo,1,0.25,cashback,0,434.58,7.82,0,0
67305,2025-04-01,7,46,775.53,11,18,4,8,2,0,1,ativo,0,0.25,no_contact,0,515.88,9.29,0,0
12388,2025-09-01,75,30,426.82,16,12,5,5,0,0,1,ocasional,1,0.25,cashback,0,739.65,13.31,0,0
13439,2025-07-01,68,53,732.42,11,10,4,8,0,0,1,ativo,2,0.25,double_points,0,706.49,12.72,0,0
37227,2026-01-01,14,32,969.72,15,35,4,14,1,1,1,em_risco,1,0.25,cashback,1,1039.82,18.72,0,1
65189,2026-02-01,18,38,616.19,7,7,3,5,1,0,1,ocasional,3,0.25,installment,0,377.77,6.8,0,0
60340,2025-12-01,33,49,1740.67,14,6,5,6,1,0,1,ativo,3,0.25,installment,0,1036.27,18.65,0,0
73367,2025-03-01,87,34,1711.02,10,28,4,11,0,0,1,ativo,3,0.25,installment,0,883.93,15.91,0,0
33275,2025-11-01,106,41,707.0,9,2,0,2,2,0,1,ativo,2,0.25,double_points,0,286.31,5.15,0,0
50096,2025-07-01,86,49,233.23,10,6,8,12,0,0,1,ocasional,3,0.25,installment,0,264.15,4.75,0,0
31899,2025-08-01,90,25,702.52,11,44,5,12,2,0,1,em_risco,2,0.25,double_points,0,482.16,8.68,0,0
36065,2025-09-01,28,61,576.04,11,2,8,8,1,0,1,ocasional,1,0.25,cashback,1,1017.53,18.32,0,0
79560,2025-12-01,114,24,793.73,12,14,6,2,1,0,1,ativo,3,0.25,installment,0,638.67,11.5,0,0
69852,2025-02-01,88,33,658.62,7,42,5,5,2,0,0,em_risco,1,0.25,cashback,0,562.11,10.12,0,0
59096,2025-11-01,14,45,1199.31,18,5,6,2,4,0,0,ativo,3,0.25,installment,1,1136.22,20.45,0,0
32892,2025-12-01,110,51,672.58,9,29,5,8,2,0,0,ocasional,3,0.25,installment,0,605.62,10.9,0,0
19944,2025-02-01,10,44,697.67,21,10,4,9,1,1,0,ocasional,1,0.25,cashback,0,735.96,13.25,0,0
7054,2025-02-01,106,26,927.15,12,34,4,5,1,0,1,em_risco,2,0.25,double_points,0,751.21,13.52,0,0
36848,2025-07-01,101,43,1206.97,13,2,4,10,2,0,1,ativo,2,0.25,double_points,0,832.43,14.98,0,0
2919,2026-04-01,32,46,1305.75,9,29,2,14,1,0,1,ativo,3,0.25,installment,0,872.13,15.7,0,0
75245,2025-01-01,60,48,442.22,12,36,3,14,0,0,1,em_risco,0,0.25,no_contact,0,450.22,8.1,0,0
52429,2025-03-01,120,42,408.63,19,13,6,9,2,0,1,ocasional,1,0.25,cashback,1,1004.06,18.07,0,0
7446,2026-04-01,93,45,1099.96,16,17,6,9,2,0,1,ativo,2,0.25,double_points,1,1141.89,20.55,1,0
15302,2026-03-01,17,43,1219.93,15,1,1,1,3,0,1,ativo,3,0.25,installment,0,969.09,17.44,0,0
47578,2025-03-01,24,46,1420.08,8,13,2,3,1,0,1,ativo,1,0.25,cashback,1,1140.52,20.53,1,0
38865,2025-10-01,38,36,360.12,14,5,6,6,0,0,1,ocasional,0,0.25,no_contact,0,736.87,13.26,0,0
74352,2025-07-01,11,31,838.5,12,3,2,10,1,0,1,ativo,1,0.25,cashback,0,534.5,9.62,0,0
68748,2026-06-01,87,32,1447.62,14,12,4,9,0,0,0,ativo,1,0.25,cashback,1,1223.39,22.02,0,0
53367,2025-08-01,106,58,2322.44,13,143,3,3,0,0,0,inativo,2,0.25,double_points,0,989.98,17.82,0,0
51925,2025-04-01,83,43,601.77,7,12,8,13,0,0,1,ocasional,3,0.25,installment,0,213.06,3.84,0,0
75785,2025-09-01,80,41,922.05,11,11,3,4,0,0,1,ativo,0,0.25,no_contact,0,797.36,14.35,0,0
25135,2026-03-01,39,48,751.65,10,8,7,15,2,1,0,ativo,2,0.25,double_points,0,385.09,6.93,0,0
24478,2026-06-01,95,46,814.81,9,4,10,14,1,0,1,ativo,3,0.25,installment,0,569.1,10.24,0,0
72631,2026-06-01,7,34,1030.12,18,20,5,10,1,0,1,ativo,0,0.25,no_contact,0,642.82,11.57,0,0
3543,2025-02-01,52,37,1315.91,12,97,6,15,0,0,1,inativo,1,0.25,cashback,0,813.03,14.63,0,0
52245,2025-04-01,51,35,1655.76,14,39,6,7,1,0,1,em_risco,3,0.25,installment,1,1288.98,23.2,0,0
55671,2025-09-01,1,45,1256.43,7,74,3,15,0,0,1,novo,0,0.25,no_contact,0,590.44,10.63,0,0
22478,2026-02-01,66,43,297.5,14,61,3,8,0,0,1,em_risco,0,0.25,no_contact,0,263.72,4.75,0,0
79814,2026-04-01,51,37,437.26,8,11,7,13,1,0,1,ocasional,0,0.25,no_contact,0,330.91,5.96,0,0
65702,2025-08-01,87,51,1428.79,12,0,4,11,0,1,1,ativo,1,0.25,cashback,1,1359.82,24.48,0,0
8649,2026-03-01,25,52,1123.32,9,34,5,11,3,0,1,em_risco,0,0.25,no_contact,1,627.76,11.3,0,0
57761,2025-12-01,76,43,550.56,10,4,5,1,1,0,0,ocasional,1,0.25,cashback,0,302.84,5.45,0,0
7333,2025-07-01,53,42,487.6,13,32,4,8,2,0,1,em_risco,2,0.25,double_points,0,385.59,6.94,0,0
73599,2025-03-01,73,46,240.15,10,13,4,9,0,0,1,ocasional,2,0.25,double_points,0,259.84,4.68,0,0
329,2025-03-01,120,51,872.99,11,14,8,4,3,1,1,ativo,2,0.25,double_points,0,480.48,8.65,0,0
35323,2025-10-01,99,56,1863.39,7,2,5,11,2,0,1,ativo,1,0.25,cashback,0,1059.37,19.07,0,0
24265,2025-09-01,66,57,1346.38,15,56,5,13,1,0,1,em_risco,0,0.25,no_contact,0,1015.5,18.28,0,0
872,2025-04-01,119,35,884.01,18,52,4,6,0,0,1,em_risco,2,0.25,double_points,0,718.87,12.94,0,0
35804,2025-09-01,118,37,553.28,10,28,4,2,0,0,1,ocasional,1,0.25,cashback,0,482.87,8.69,0,0
17588,2026-02-01,117,30,616.83,7,6,4,9,2,0,0,ocasional,0,0.25,no_contact,0,784.75,14.13,0,0
17838,2026-04-01,104,29,624.8,10,51,9,7,1,0,1,em_risco,0,0.25,no_contact,1,636.05,11.45,0,0
2734,2025-04-01,89,52,132.51,13,20,4,5,0,0,1,ocasional,2,0.25,double_points,0,323.32,5.82,0,0
31903,2025-02-01,96,47,674.76,10,11,5,6,1,1,1,ocasional,0,0.25,no_contact,0,502.66,9.05,0,0
7842,2025-04-01,69,35,1246.73,9,16,5,4,3,0,1,ativo,1,0.25,cashback,0,593.27,10.68,0,0
25740,2025-04-01,78,22,2548.98,11,40,8,7,0,0,1,em_risco,2,0.25,double_points,0,1243.52,22.38,1,0
35747,2025-12-01,81,39,2139.55,10,37,2,9,1,0,1,em_risco,0,0.25,no_contact,1,1354.4,24.38,0,0
11970,2026-01-01,86,48,1711.93,13,14,7,12,2,0,1,ativo,1,0.25,cashback,1,1396.69,25.14,0,0
78814,2025-05-01,42,57,1280.34,10,29,9,3,1,0,1,ativo,1,0.25,cashback,0,775.72,13.96,0,0
7955,2025-12-01,84,50,1050.24,13,19,5,15,1,0,1,ativo,2,0.25,double_points,0,934.75,16.83,0,0
57914,2026-04-01,31,47,840.99,15,12,4,10,2,0,1,ativo,2,0.25,double_points,0,681.63,12.27,0,0
4801,2025-12-01,83,36,1514.1,11,5,6,7,0,0,1,ativo,0,0.25,no_contact,1,1133.26,20.4,0,0
26721,2025-11-01,6,18,2578.77,14,39,4,5,0,0,1,em_risco,1,0.25,cashback,0,1675.48,30.16,0,0
26872,2025-09-01,76,34,1118.44,7,16,5,9,1,0,1,ativo,0,0.25,no_contact,0,573.32,10.32,0,0
44914,2025-02-01,44,29,980.71,17,2,4,5,0,0,1,ativo,0,0.25,no_contact,0,640.4,11.53,0,0
33745,2025-04-01,117,45,918.06,9,12,11,6,0,0,1,ativo,1,0.25,cashback,0,631.16,11.36,0,0
79705,2025-11-01,100,37,1479.65,10,39,4,7,0,0,1,em_risco,0,0.25,no_contact,0,637.0,11.47,0,0
36348,2026-05-01,71,48,590.78,13,82,2,4,0,0,1,em_risco,0,0.25,no_contact,0,513.21,9.24,0,0
30893,2025-09-01,22,37,1638.76,10,37,3,5,0,0,1,em_risco,2,0.25,double_points,0,817.16,14.71,0,0
2068,2026-05-01,43,44,1874.57,12,9,3,10,0,0,1,ativo,1,0.25,cashback,1,1246.86,22.44,0,0
28095,2026-02-01,65,46,185.9,12,4,3,5,3,0,1,ocasional,3,0.25,installment,0,519.49,9.35,1,0
9341,2026-01-01,81,29,1384.14,9,19,7,3,3,0,1,ativo,1,0.25,cashback,0,1046.78,18.84,0,0
7020,2025-06-01,33,64,467.9,11,47,5,3,2,0,1,em_risco,1,0.25,cashback,0,217.76,3.92,0,0
7760,2025-08-01,75,39,1691.55,12,16,6,14,2,0,0,ativo,3,0.25,installment,0,1049.98,18.9,0,0
75241,2026-05-01,103,38,378.83,17,4,6,13,1,0,1,ocasional,1,0.25,cashback,0,470.39,8.47,0,0
58413,2025-03-01,23,33,630.63,11,8,6,12,0,0,1,ocasional,1,0.25,cashback,1,1000.93,18.02,0,0
45273,2025-12-01,54,29,324.01,12,45,8,8,0,0,1,em_risco,3,0.25,installment,0,444.0,7.99,0,0
30533,2025-08-01,98,45,1803.79,9,13,7,3,2,0,1,ativo,2,0.25,double_points,1,1230.61,22.15,0,0
62672,2025-09-01,71,18,2046.24,11,7,4,8,2,1,1,ativo,1,0.25,cashback,0,1170.87,21.08,0,0
32329,2025-12-01,89,68,802.04,11,86,6,12,2,0,1,em_risco,2,0.25,double_points,1,834.96,15.03,0,0
34628,2026-05-01,42,28,490.83,9,46,9,9,1,0,1,em_risco,1,0.25,cashback,0,281.33,5.06,0,0
56784,2025-08-01,19,51,1455.23,12,56,5,11,2,0,1,em_risco,3,0.25,installment,1,1334.77,24.03,0,0
42993,2025-10-01,113,34,638.47,15,15,3,4,3,0,1,ocasional,1,0.25,cashback,0,658.74,11.86,0,0
30396,2025-02-01,13,18,609.88,15,3,4,2,1,0,1,ocasional,0,0.25,no_contact,0,548.93,9.88,0,0
40202,2025-02-01,56,38,506.0,10,18,4,5,3,0,1,ocasional,1,0.25,cashback,0,240.15,4.32,0,0
11084,2025-10-01,50,44,382.3,21,14,7,12,0,0,0,ocasional,2,0.25,double_points,0,714.69,12.86,0,0
41214,2025-09-01,117,40,723.64,5,17,9,14,2,0,1,ativo,0,0.25,no_contact,0,503.2,9.06,0,0
57021,2025-05-01,37,28,854.2,12,7,1,7,1,0,1,ativo,0,0.25,no_contact,0,879.19,15.83,0,0
29507,2025-12-01,27,69,220.49,14,10,7,4,3,0,0,ocasional,0,0.25,no_contact,0,252.62,4.55,0,0
42841,2025-06-01,90,49,1234.71,14,12,5,7,2,0,1,ativo,0,0.25,no_contact,0,703.69,12.67,0,0
45482,2025-10-01,103,41,637.86,10,2,6,3,1,0,1,ocasional,2,0.25,double_points,1,792.61,14.27,0,0
28242,2025-09-01,79,36,882.74,12,37,4,4,0,0,1,em_risco,2,0.25,double_points,0,604.94,10.89,0,0
21889,2025-08-01,74,33,1717.01,14,16,1,14,2,0,0,ativo,3,0.25,installment,0,989.87,17.82,0,0
15304,2025-05-01,113,46,187.87,8,1,7,10,1,0,1,ocasional,1,0.25,cashback,0,371.25,6.68,0,0
19134,2025-05-01,56,44,563.52,8,16,5,14,1,0,1,ocasional,1,0.25,cashback,0,463.59,8.34,0,0
19414,2026-02-01,61,44,561.5,10,64,2,2,1,0,1,em_risco,2,0.25,double_points,0,368.41,6.63,0,0
65698,2025-03-01,12,26,1455.87,12,10,9,10,0,0,0,ativo,2,0.25,double_points,1,1148.15,20.67,0,0
51654,2025-02-01,70,32,4935.96,19,41,5,13,0,0,1,em_risco,1,0.25,cashback,1,2996.33,53.93,0,0
953,2025-12-01,107,57,647.28,10,33,6,8,3,0,1,em_risco,0,0.25,no_contact,0,460.06,8.28,0,0
17281,2025-03-01,81,47,607.85,14,61,5,13,1,0,1,em_risco,1,0.25,cashback,0,390.99,7.04,0,0
21741,2025-10-01,9,60,1316.27,16,22,7,14,1,0,1,ativo,1,0.25,cashback,1,1292.9,23.27,0,0
41117,2025-12-01,19,36,84.49,10,8,5,10,3,0,1,ocasional,3,0.25,installment,0,455.97,8.21,0,0
23603,2026-04-01,23,43,806.21,11,28,4,9,0,0,1,ativo,1,0.25,cashback,0,551.75,9.93,0,0
10737,2025-01-01,38,50,298.59,6,12,4,5,1,0,1,ocasional,0,0.25,no_contact,0,246.03,4.43,1,0
65869,2025-11-01,109,30,1754.16,16,8,5,4,0,0,1,ativo,1,0.25,cashback,0,1297.26,23.35,0,0
14980,2025-01-01,27,32,467.31,16,2,5,4,0,1,1,ocasional,0,0.25,no_contact,1,444.81,8.01,1,0
12229,2025-11-01,102,45,1512.35,12,12,7,15,2,0,1,ativo,0,0.25,no_contact,0,760.84,13.7,0,0
59070,2026-05-01,46,44,1035.1,9,5,7,13,1,0,1,ativo,0,0.25,no_contact,0,386.22,6.95,0,0
9710,2025-02-01,73,46,1227.93,16,22,4,3,2,0,0,ativo,0,0.25,no_contact,0,804.29,14.48,0,0
51137,2026-04-01,42,46,255.68,14,22,4,5,0,0,1,ocasional,2,0.25,double_points,1,576.75,10.38,0,0
16421,2026-01-01,51,40,924.84,9,59,7,5,2,0,1,em_risco,2,0.25,double_points,0,540.19,9.72,0,0
74082,2025-03-01,36,41,276.73,4,35,6,1,2,0,1,em_risco,2,0.25,double_points,0,165.71,2.98,0,0
63286,2026-04-01,27,37,2046.04,11,6,6,10,2,0,1,ativo,1,0.25,cashback,1,1570.17,28.26,0,0
74861,2025-09-01,83,33,1038.37,12,13,7,6,1,0,0,ativo,1,0.25,cashback,0,429.44,7.73,0,0
67878,2025-09-01,95,58,982.81,11,16,5,6,1,0,1,ativo,3,0.25,installment,0,597.75,10.76,0,0
55975,2026-04-01,65,33,1421.7,10,41,1,1,1,0,1,em_risco,0,0.25,no_contact,0,758.83,13.66,0,0
17214,2025-05-01,72,34,141.87,13,15,4,13,2,0,1,ocasional,2,0.25,double_points,0,343.7,6.19,0,0
2074,2025-07-01,28,35,1753.03,13,12,4,8,1,0,1,ativo,1,0.25,cashback,1,1383.02,24.89,0,0
74892,2026-02-01,50,46,2088.41,10,5,2,2,2,0,1,ativo,2,0.25,double_points,0,949.59,17.09,0,0
6557,2025-03-01,41,59,1487.08,9,8,4,12,0,0,1,ativo,2,0.25,double_points,1,1162.43,20.92,0,0
15327,2026-01-01,109,18,1593.72,16,43,5,14,0,0,1,em_risco,1,0.25,cashback,0,983.75,17.71,0,0
36894,2025-09-01,50,22,471.01,9,7,6,2,0,0,1,ocasional,0,0.25,no_contact,0,514.52,9.26,0,0
56978,2025-12-01,25,35,494.65,9,33,5,7,0,0,1,em_risco,1,0.25,cashback,0,437.54,7.88,0,0
50437,2025-11-01,29,32,1108.54,8,1,4,3,2,0,1,ativo,0,0.25,no_contact,0,822.64,14.81,0,0
59267,2025-06-01,70,39,1926.57,12,90,4,15,2,0,1,em_risco,3,0.25,installment,0,1185.59,21.34,0,0
63455,2026-01-01,118,25,536.15,13,69,6,13,1,0,1,em_risco,2,0.25,double_points,0,584.39,10.52,0,0
26856,2025-09-01,96,58,1431.04,16,6,4,7,1,0,1,ativo,3,0.25,installment,0,851.29,15.32,0,0
60572,2025-04-01,116,30,664.29,6,16,5,8,0,0,1,ocasional,3,0.25,installment,0,678.07,12.21,0,0
23330,2026-01-01,3,63,174.11,11,2,9,12,0,0,1,novo,0,0.25,no_contact,0,467.42,8.41,0,0
57764,2026-01-01,66,40,388.53,7,7,3,15,1,0,1,ocasional,1,0.25,cashback,0,458.82,8.26,0,0
25902,2025-07-01,82,26,462.03,4,27,11,10,1,0,1,ocasional,0,0.25,no_contact,0,127.92,2.3,0,0
12793,2025-09-01,69,41,542.07,8,8,6,12,5,0,1,ocasional,0,0.25,no_contact,0,473.15,8.52,0,0
71094,2026-02-01,13,55,355.29,15,24,4,7,0,0,1,ocasional,3,0.25,installment,0,417.48,7.51,0,0
9855,2025-12-01,33,32,698.61,18,60,5,6,5,0,1,em_risco,3,0.25,installment,0,862.65,15.53,0,0
3883,2025-11-01,84,46,1243.43,13,68,6,6,1,0,1,em_risco,1,0.25,cashback,0,745.27,13.41,0,0
6102,2026-04-01,31,31,502.02,14,14,7,11,1,0,1,ocasional,2,0.25,double_points,1,870.07,15.66,0,0
64141,2025-08-01,103,35,735.59,10,11,6,14,1,1,1,ativo,3,0.25,installment,0,517.59,9.32,0,0
53398,2025-06-01,60,33,1022.86,9,12,4,7,1,0,1,ativo,0,0.25,no_contact,0,489.23,8.81,0,0
59895,2025-11-01,12,18,1480.9,11,55,8,10,2,0,1,em_risco,1,0.25,cashback,0,958.77,17.26,0,0
78537,2025-05-01,97,45,1127.18,18,3,9,9,2,0,1,ativo,3,0.25,installment,0,891.58,16.05,0,0
32470,2026-06-01,102,52,2019.06,15,7,2,2,1,0,0,ativo,3,0.25,installment,0,973.11,17.52,0,0
65887,2025-06-01,51,44,1450.15,22,45,6,7,0,0,1,em_risco,3,0.25,installment,0,902.03,16.24,0,0
40747,2025-02-01,108,28,1443.67,16,1,9,6,2,0,1,ativo,0,0.25,no_contact,0,658.8,11.86,0,0
75110,2025-11-01,85,58,403.62,17,14,6,11,3,0,1,ocasional,2,0.25,double_points,0,580.83,10.45,0,0
10657,2026-02-01,106,27,72.13,15,11,4,4,1,0,0,ocasional,0,0.25,no_contact,0,248.15,4.47,0,0
23592,2026-02-01,41,55,959.16,6,44,2,14,1,0,1,em_risco,2,0.25,double_points,0,508.91,9.16,0,0
71560,2025-05-01,65,35,742.3,11,12,9,15,0,0,1,ativo,0,0.25,no_contact,0,340.25,6.12,0,0
32629,2025-08-01,86,36,1165.29,17,12,7,7,3,0,1,ativo,0,0.25,no_contact,0,786.81,14.16,0,0
40943,2025-01-01,55,46,95.45,18,2,6,1,3,0,1,ocasional,2,0.25,double_points,0,148.59,2.67,0,0
2456,2025-09-01,112,40,1166.88,10,17,5,4,1,1,1,ativo,1,0.25,cashback,0,897.24,16.15,0,0
74869,2026-06-01,66,50,187.73,12,28,4,15,1,0,1,ocasional,0,0.25,no_contact,0,314.42,5.66,0,0
22586,2025-03-01,88,28,1695.96,12,63,6,3,1,0,1,em_risco,1,0.25,cashback,1,1342.79,24.17,0,0
36855,2025-11-01,74,48,52.15,13,1,6,8,1,0,1,ocasional,0,0.25,no_contact,0,127.28,2.29,1,0
39875,2025-08-01,8,46,1338.28,17,76,5,13,1,0,1,em_risco,3,0.25,installment,0,920.66,16.57,0,0
8805,2025-10-01,64,57,748.69,11,12,4,6,1,0,1,ativo,0,0.25,no_contact,0,609.85,10.98,0,0
64520,2026-04-01,110,58,2123.17,13,62,6,11,1,0,1,em_risco,2,0.25,double_points,0,1148.11,20.67,0,0
34780,2026-06-01,81,53,881.75,14,10,3,14,1,0,1,ativo,2,0.25,double_points,0,636.07,11.45,0,0
40165,2025-03-01,12,49,842.71,19,6,4,1,0,0,1,ativo,3,0.25,installment,0,554.99,9.99,0,0
72041,2025-09-01,118,58,561.25,15,10,3,3,5,0,1,ocasional,1,0.25,cashback,0,508.13,9.15,0,0
40540,2025-07-01,69,55,953.04,13,105,11,8,0,0,1,inativo,3,0.25,installment,0,638.12,11.49,0,0
27693,2025-07-01,27,43,914.18,15,68,7,12,3,0,0,em_risco,2,0.25,double_points,0,780.88,14.06,0,0
20034,2025-12-01,104,32,383.0,10,23,4,13,1,0,1,ocasional,1,0.25,cashback,0,252.11,4.54,0,0
15048,2025-04-01,117,61,952.42,12,11,3,12,6,0,1,ativo,1,0.25,cashback,0,569.43,10.25,0,0
38766,2025-08-01,104,18,1049.61,16,44,3,1,2,0,1,em_risco,0,0.25,no_contact,0,748.4,13.47,0,0
62397,2026-04-01,58,40,828.63,18,40,5,2,2,0,1,em_risco,0,0.25,no_contact,1,400.8,7.21,0,0
48410,2025-01-01,115,24,566.69,15,9,5,1,4,0,1,ocasional,0,0.25,no_contact,0,622.08,11.2,0,0
16305,2026-01-01,22,58,139.23,13,78,6,15,0,0,0,em_risco,1,0.25,cashback,0,147.38,2.65,0,0
78185,2025-02-01,88,50,522.82,12,86,6,2,1,0,1,em_risco,0,0.25,no_contact,0,598.08,10.77,0,0
28553,2026-04-01,31,38,204.98,16,6,0,13,1,0,0,ocasional,3,0.25,installment,0,329.69,5.93,0,0
25149,2026-01-01,7,40,776.06,13,86,7,4,1,0,1,em_risco,2,0.25,double_points,0,675.48,12.16,0,0
43113,2025-05-01,30,34,557.12,14,57,3,1,1,0,1,em_risco,1,0.25,cashback,0,566.3,10.19,0,0
28525,2025-09-01,106,38,1476.59,13,33,10,12,5,0,1,em_risco,1,0.25,cashback,0,978.81,17.62,0,0
55240,2025-08-01,82,33,1024.55,9,9,5,4,2,0,1,ativo,3,0.25,installment,1,1057.8,19.04,0,0
79697,2025-03-01,78,27,908.71,12,1,5,12,3,0,1,ativo,0,0.25,no_contact,0,820.67,14.77,0,0
28756,2025-12-01,30,69,516.83,14,8,2,10,1,0,1,ocasional,2,0.25,double_points,0,743.99,13.39,0,0
52296,2025-02-01,71,37,1153.16,15,33,5,5,0,0,1,em_risco,0,0.25,no_contact,0,760.43,13.69,0,0
